id	name	description	additionalTypeId	additionalTypeName	startDate	endDate	addressLocality	addressRegion	postalCode	streetAddress	latitude	longitude	citation	sameAs
70	Panopticon Picture Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Belfast	Antrim		42-6 High Street	54.600309	-5.926606	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c051
71	Mountpottinger Picturedrome	Belfast Picturedrome	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1911		Belfast	Down		112 Mountpottinger Road/Corner	54.595569	-5.905554	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c054
72	Grosvenor Hall		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1899		Belfast	Antrim		5 Glengall Street	54.595279	-5.936101	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c055
73	Cosy Corner	Electric Picture Palace, Empire Palace	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1911		Armagh	Armagh		Russell Street	54.348827	-6.653026	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c063
75	Westmeath County Hall		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1913		Mullingar	Westmeath		Mount Street	53.523821	-7.340367	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c072
76	Rink Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913	1916	Sligo	Sligo		Adelaide Street	54.270997	-8.47995	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c089
77	Rink Palace, Limerick	Electric Theatre Palace, Rink Picture Palace	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1910	1917	Limerick	Limerick		5 Wellesley Place (now Clontarf Place)	52.657518	-8.634028	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c094
78	Picture Palace, Newry	Electric Picture Palace, Premier Palace	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1910		Newry	Down		Canal Street	54.1793768124011	-6.33814093913817	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c095
79	Town Hall, Sligo		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	#NUM!		Sligo	Sligo		Quay Street	54.273036	-8.475952	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c100
80	Gaiety Bijou	Gaiety de luxe, Kinema de Luxe, Kinema de Luxe	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Limerick	Limerick		45 Georges Street	52.6615262058661	-8.62885971172132	"Condon, Denis. ""Ireland's First Cinemas."" Last updated 2025. https://primitivecinema.github.io/irishcinemaproject/"	https://primitivecinema.github.io/irishcinemaproject/item.html?id=c101
81	Coliseum, Cork		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Cork	Cork		1-2 King Street (now MacCurtain Street)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c123
82	Imperial Cinema, Cork		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Cork	Cork		43-4 George's Street (now Oliver Plunkett Street)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c124
83	Tivoli Picture Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Cork	Cork		21 Merchants Quay				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c125
84	YMCA Lecture Hall		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1899		Cork	Cork		11 Malboro Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c130
85	Athenaeum Pictures	Athenaeum Hall Picturedrome	https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1914		Limerick	Limerick		2 Cecil Street	52.660852	-8.627156		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c142
86	Palace, Bangor	Electric Palace	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Bangor	Down		Quay Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c136
87	Bangor Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Bangor	Down		Main Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c182
88	Electric Picture Palace	Silver Cinema	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1910	1915	Belfast	Antrim		19-21 York  Street	54.603532	-5.929635		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c202
89	Clonard Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Belfast	Antrim		140 Falls Road	54.597726	-5.952208		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c212
90	Central Picture Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Belfast	Antrim		Smithfield	54.600556	-5.932859		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c250
91	West Belfast Picture Theatre	West Belfast Electric Theatre	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Belfast	Antrim		74 Albert Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c129
92	Picture House, Donaghadee		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Donaghadee	Down		Manor Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c127
93	Crumlin Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Belfast	Antrim		Crumlin Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c295
94	Great Northern Kinema	Kinema House	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Belfast	Antrim		Kinema House, Great Victoria Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c176
95	Picture Palace , Newtownards	Frances Street Cinema	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Newtownards	Down		Frances Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c175
96	Empire, Dublin	Star Theatre of Varieties (1890s), Olympia Theatre	https://homernetwork.github.io/vocabulary/venues/Theatre	Theatre	1899		Dublin	Dublin		Dame Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c308
97	Picture Palace, Omagh	Omagh Picture House	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Omagh	Tyrone		45 High Street	54.599997	-7.302008		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c294
98	West-End Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Belfast	Antrim		108 Shankill Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c148
99	Coleraine Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Coleraine	Derry		Union Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c121
100	Imperial, Belfast		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Belfast	Antrim		Corn Market				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c170
101	Picture House, Newtownards		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899	1920	Newtownards	Down		Regent Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c235
102	Lisburn  Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Lisburn	Antrim		Railway Street	54.512935	-6.043639		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c086
103	Picture House, Lisburn		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Lisburn	Antrim		Market Street	54.511332	-6.044838		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c087
104	Kilkenny Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Kilkenny	Kilkenny		1 Parliament Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c023
105	Skibbereen Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1919		Skibbereen	Cork		North Street	51.550619	-9.265383		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c024
106	Roscrea Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Roscrea	Tipperary		Gaol Road	52.953641	-7.793604		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c033
107	Coliseum, Belfast		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Belfast	Antrim		Grosvenor Road (Barrack Street intersection)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c067
108	Park Street Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Dundalk	Louth		71 Park Street	54.0019569736261	-6.40381243024711		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c068
109	New Princess		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Belfast	Down		307 Newtownards Road	54.598364	-5.895579		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c077
110	Blackrock Cinema Theatre	Grand Picture House/Cinema, Blackrock	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914	1961	Blackrock	Dublin		13 Main Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c081
111	Fr Mathew Hall		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1912		Cork	Cork		8 Queen Street (now Fr Mathew Street)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c082
112	St Mary's Hall		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1912		Cork	Cork		St Mary's Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c105
113	Empire Picture Palace	Electric Picture Palace, Emerald Picture House	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Arklow	Wicklow		South Quay	52.798065	-6.152074		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c108
114	Picture Palace, Mullingar	Fitzmaurice's	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Mullingar	Westmeath		Dominick Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c134
115	Grand Cinema, Lurgan	Hippodrome	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914	1921	Lurgan	Armagh		48 Church Place, Main Street	54.4631357159175	-6.3333562198262		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c128
116	Frontier Picture House	Mitchel Memorial Hall, Foresters' Hall	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Newry	Down		2-3 Needham Place (now John Mitchel Place)	54.1720610532044	-6.33737463513573		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c139
117	Imperial, Newry		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Newry	Down		St Mary Street	54.1752519331554	-6.33903597301417		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c205
118	Cinema Theatre, Navan		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Navan	Meath		Academy Street	53.650350300507	-6.68160836486751		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c222
119	Navan Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Navan	Meath		17 Ludlow Street	53.6506051687143	-6.68194130284927		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c225
120	Youghal Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Youghal	Cork		Friar Street	51.9506062849108	-7.84459910400381		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c228
121	Horgan's Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1917		Youghal	Cork		Friar Street	51.9504671195182	-7.84452446626076		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c230
122	National Picture Palace	National Picture House; Bosco's (1917)	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Mullingar	Westmeath		Dominick Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c099
123	Picture House, Carlow		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Carlow	Carlow		Burrin Street	52.836021	-6.932108		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c205
124	Picture House, Lurgan		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Lurgan	Armagh						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c190
125	Clonmel Picture Theatre	Magner's Theatre	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Clonmel	Tipperary		1 Davis Road	52.3547197326467	-7.69350884036986		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c205
126	Cinema House, Drogheda	Whitworth Electric Picture Hall (1911)	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1911		Drogheda	Louth		Lawrence Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c206
127	Shamrock Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Arklow	Wicklow		21 Main Street	52.798162	-6.15455		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c025
128	Picture House, Portadown		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Portadown	Armagh		Bridge Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c026
129	People's Picture Palace	City Cinema	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Armagh	Armagh		8 Market Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c027
130	Dundalk Electric Theatre	Market Street Picture House	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Dundalk	Louth		Market Street	54.005186	-6.401164		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c028
131	Town Hall Picture Palace		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1912		Dundalk	Louth		Crowe Street	54.0046431059327	-6.40074509206726		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c029
132	Picture Palace, Derry		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Derry	Derry		34 Shipquay Street	54.9969081701951	-7.32024291643863		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c031
133	Town Hall Picture House, Galway		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1912		Galway	Galway		Courthouse Square	53.2761936049259	-9.05397850962514		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c035
134	St Columb's Hall		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1913		Derry	Derry		Orchard Street	54.9955598353629	-7.31876684011686		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c053
135	Foresters' Hall, Carrickmacross		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1913		Carrickmacross	Monaghan						https://primitivecinema.github.io/irishcinemaproject/item.html?id=c107
136	Orange Hall, Newry		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1913		Newry	Down		Downshire Road	54.181118	-6.334012		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c110
137	Hale's Tours, Dublin		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1907		Dublin	Dublin		South Anne Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c111
138	Picture Palace, Ballymena		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Ballymena	Antrim		Mill Street	54.8642152475319	-6.2761989250785		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c112
139	Bijou Palace, Derry		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1909		Derry	Derry		Carlisle Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c117
140	Electric, Oldcastle		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Oldcastle	Meath		Lenox (later Oliver Plunkett) Street	53.7689063635972	-7.16227163567986		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c119
141	Opera House, Derry		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	1913		Derry	Derry		Carlisle Road	54.9931574921931	-7.31939579832066		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c132
142	Cinema, Skerries		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Skerries	Dublin			53.577503	-6.1046		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c140
143	Rialto, Derry		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1918		Derry	Derry		Market Street	54.995202	-7.319824		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c167
144	Cinema, Derry	City of Derry Picture House	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Derry	Derry		Hawkins Street	54.993845	-7.321136		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c178
145	Electric		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Drogheda	Louth		Fair Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c182
146	Beach	Imperial Hotel	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912		Queenstown	Cork		West Beach				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c195
147	Curragh Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1913		Curragh	Kildare		Curragh Camp	53.1460362691206	-6.83247900024385		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c200
148	Coleraine Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1899		Coleraine	Derry		35 New Row (Railway Road?)	55.132931	-6.665343		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c259
149	Melbourne Electric Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1912	1914	Belfast	Antrim		Melbourne Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c185
150	Star Picture Palace		https://homernetwork.github.io/vocabulary/venues/Theatre	Theatre	1908	1909	Belfast	Antrim		17 Church Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c104
151	Queen's Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Belfast	Antrim		250-56 York Street	54.6133160039221	-5.92424242519331		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c174
152	Willowfield Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1915		Belfast	Antrim		209-215 Woodstock Road	54.592173	-5.904105		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c187
153	Midland Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		Canning Street	54.611724	-5.924627		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c322
154	Duncairn Picture Palace		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		12 Duncairn Gardens	54.6113858953133	-5.92761364542015		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c323
155	New York Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916	1922	Belfast	Antrim		68 York Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c030
156	Gaiety Theatre		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		157-61 North Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c098
157	Lyceum Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		Antrim Road (corner New Lodge Road)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c115
158	Royal Cinema		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1916		Belfast	Antrim		Arthur Square (corner Castle Lane)				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c143
159	Popular Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1917		Belfast	Antrim		Newtownards Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c144
160	Tivoli		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1918		Belfast	Antrim		Christian Place (Albert Street)	54.5981909014158	-5.94510115302685		https://primitivecinema.github.io/irishcinemaproject/item.html?id=c166
161	Ligoniel	Henhouse	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1918		Belfast	Antrim		Ligoniel Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c179
162	Sandro		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1919		Belfast	Antrim		71-3 Sandy Row				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c253
163	Diamond Picture House		https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1920		Belfast	Antrim		35 Falls Road				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c197
164	World's Fair Waxworks		https://homernetwork.github.io/vocabulary/venues/Multipurpose_venue	Multipurpose venue	#NUM!		Dublin	Dublin		30 Henry Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c310
165	Picture House, Dungannon	Foresters' Hall	https://homernetwork.github.io/vocabulary/venues/Cinema	Cinema	1914		Dungannon	Tyrone		Ann Street				https://primitivecinema.github.io/irishcinemaproject/item.html?id=c046
